Function stats for (Thread) (12): 

Clock type: CPU
Ordered by: totaltime, desc

name                                  ncall  tsub      ttot      tavg      
..me.py:4008 DataFrame._reindex_axes  2      0.000005  0.000777  0.000388
..es/base.py:5953 maybe_extract_name  163    0.000245  0.000774  0.000005
..e.py:4025 DataFrame._reindex_index  2      0.000011  0.000772  0.000386
..5 ObjectBlock._maybe_coerce_values  583    0.000561  0.000764  0.000001
..s.py:1615 SingleBlockManager.dtype  383    0.000470  0.000761  0.000002
..unction__ internals>:2 concatenate  24     0.000046  0.000752  0.000031
..ase.py:5969 _maybe_cast_with_dtype  44     0.000263  0.000710  0.000016
..managers.py:1454 BlockManager.take  2      0.000023  0.000698  0.000349
..ackages/tqdm/utils.py:324 disp_len  3      0.000005  0.000684  0.000228
..as/core/flags.py:47 Flags.__init__  610    0.000676  0.000676  0.000001
..ages/tqdm/utils.py:320 _text_width  3      0.000004  0.000675  0.000225
..eric.py:3408 Series._set_as_cached  285    0.000319  0.000671  0.000002
..re/common.py:317 apply_if_callable  558    0.000468  0.000663  0.000001
..ore/series.py:1531 Series.to_frame  1      0.000003  0.000643  0.000643
..ypes/common.py:1307 is_float_dtype  161    0.000213  0.000641  0.000004
...py:403 BoolBlock._split_op_result  9      0.000019  0.000624  0.000069
../core/dtypes/common.py:185 classes  1786   0.000624  0.000624  0.000000
..:1353 CParserWrapper._open_handles  1      0.000005  0.000615  0.000615
..pandas/core/nanops.py:377 new_func  10     0.000021  0.000612  0.000061
..agers.py:126 BlockManager.__init__  31     0.000110  0.000610  0.000020
..pandas/io/common.py:491 get_handle  1      0.000021  0.000609  0.000609
..y:5531 Series._consolidate_inplace  14     0.000017  0.000600  0.000043
..nagers.py:940 BlockManager.fast_xs  4      0.000093  0.000599  0.000150
..core/dtypes/common.py:195 <lambda>  588    0.000415  0.000596  0.000001
..s/pandas/core/nanops.py:516 nansum  10     0.000039  0.000591  0.000059
..y:5519 Series._protect_consolidate  14     0.000030  0.000583  0.000042
..common.py:429 is_timedelta64_dtype  253    0.000307  0.000583  0.000002
..ops/common.py:50 Series.new_method  2      0.000008  0.000572  0.000286
..1 DataFrame._reindex_with_indexers  2      0.000017  0.000571  0.000286
..umpy_.py:202 PandasArray.__array__  256    0.000251  0.000569  0.000002
..ernals/managers.py:1699 <listcomp>  16     0.000130  0.000565  0.000035
.. BlockManager._consolidate_inplace  23     0.000025  0.000564  0.000025
..s/pandas/core/nanops.py:440 nanany  10     0.000021  0.000558  0.000056
..core/arraylike.py:27 Series.__eq__  2      0.000004  0.000550  0.000275
../series.py:4939 Series._cmp_method  2      0.000011  0.000547  0.000273
..s.py:151 BaseGrouper._get_splitter  1      0.000004  0.000542  0.000542
..ages/pandas/core/generic.py:5535 f  14     0.000023  0.000541  0.000039
..py:4946 RangeIndex.get_indexer_for  3      0.000012  0.000537  0.000179
..kages/tqdm/std.py:346 print_status  1      0.000006  0.000536  0.000536
../ops.py:298 BaseGrouper.group_info  1      0.000003  0.000529  0.000529
.. BaseGrouper._get_compressed_codes  1      0.000006  0.000525  0.000525
../series.py:404 Series._can_hold_na  236    0.000197  0.000523  0.000002
..es/base.py:4230 Index.__contains__  299    0.000434  0.000522  0.000002
../indexes/base.py:5544 Index.insert  1      0.000008  0.000521  0.000521
..oupby/ops.py:257 BaseGrouper.codes  1      0.000003  0.000513  0.000513
..core/groupby/ops.py:259 <listcomp>  1      0.000002  0.000510  0.000510
..upby/grouper.py:588 Grouping.codes  2      0.000004  0.000508  0.000254
..rouper.py:609 Grouping._make_codes  1      0.000006  0.000504  0.000504
...py:1588 SingleBlockManager._block  1225   0.000501  0.000501  0.000000
..975 SingleBlockManager.consolidate  14     0.000015  0.000500  0.000036
..ckages/tqdm/utils.py:321 <genexpr>  599    0.000338  0.000497  0.000001
..e.py:307 _name_includes_bit_suffix  716    0.000311  0.000485  0.000001
..ore/series.py:410 Series._set_axis  324    0.000350  0.000482  0.000001
..ges/tqdm/std.py:1136 tqdm.__repr__  1      0.000010  0.000480  0.000480
..kages/tqdm/std.py:353 format_meter  1      0.000037  0.000462  0.000462
..y:83 Flags.allows_duplicate_labels  570    0.000455  0.000455  0.000001
..82 SeriesSplitter._get_sorted_data  2      0.000008  0.000455  0.000227
..erator.py:45 MetaGenerator.song_id  1      0.000010  0.000451  0.000451
...py:563 RangeIndex._reset_identity  321    0.000348  0.000449  0.000001
..mon.py:757 is_signed_integer_dtype  95     0.000143  0.000438  0.000005
..anagers.py:1887 _interleaved_dtype  4      0.000010  0.000422  0.000105
..py/core/_ufunc_config.py:32 seterr  78     0.000190  0.000416  0.000005
..s/core/algorithms.py:536 factorize  1      0.000021  0.000414  0.000414
..rame.py:3147 DataFrame.__setitem__  1      0.000006  0.000412  0.000412
..:48 MetaGenerator.existing_valence  1      0.000007  0.000412  0.000412
..ator.py:54 MetaGenerator.song_name  1      0.000009  0.000407  0.000407
..y_function__ internals>:2 bincount  1      0.000004  0.000402  0.000402
..xes/base.py:3142 Index.get_indexer  1      0.000011  0.000400  0.000400
../frame.py:3228 DataFrame._set_item  1      0.000010  0.000398  0.000398
..ypes/cast.py:1517 find_common_type  4      0.000035  0.000396  0.000099
..:51 MetaGenerator.existing_arousal  1      0.000006  0.000387  0.000387
..e/dtypes/cast.py:542 maybe_promote  11     0.000087  0.000384  0.000035
..managers.py:206 BlockManager.shape  50     0.000118  0.000380  0.000008
..das/core/series.py:762 Series.take  2      0.000016  0.000379  0.000189
..ase.py:5120 Index._transform_index  1      0.000006  0.000371  0.000371
..construct_1d_ndarray_preserving_na  287    0.000236  0.000361  0.000001
..x_tricks.py:316 CClass.__getitem__  1      0.000023  0.000360  0.000360
..s/core/generic.py:247 Series.flags  1141   0.000359  0.000359  0.000000
..SeriesGroupBy._wrap_applied_output  1      0.000011  0.000358  0.000358
..ops.py:969 SeriesSplitter.__iter__  2      0.000011  0.000358  0.000179
..s.py:2705 Series._construct_result  2      0.000008  0.000356  0.000178
..xes/base.py:1875 Index.is_floating  290    0.000158  0.000351  0.000001
..ruct_1d_object_array_from_listlike  44     0.000186  0.000344  0.000008
..eneric.py:3823 DataFrame._set_item  1      0.000004  0.000343  0.000343
..n.py:813 is_unsigned_integer_dtype  87     0.000119  0.000338  0.000004
..neric.py:3819 DataFrame._iset_item  1      0.000007  0.000331  0.000331
..30 SingleBlockManager._can_hold_na  236    0.000217  0.000326  0.000001
..s/base.py:2127 Index.inferred_type  22     0.000040  0.000325  0.000015
..managers.py:1057 BlockManager.iset  1      0.000053  0.000320  0.000320
../core/series.py:556 Series._values  102    0.000096  0.000318  0.000003
..318 BlockManager._verify_integrity  17     0.000072  0.000316  0.000019
..nals/managers.py:1906 _consolidate  1      0.000010  0.000314  0.000314
..nals/blocks.py:351 FloatBlock.iget  361    0.000312  0.000312  0.000001
..ckages/tqdm/utils.py:332 disp_trim  1      0.000002  0.000310  0.000310
..erator.py:64 MetaGenerator.n_words  1      0.000004  0.000308  0.000308
..cks.py:161 ObjectBlock._check_ndim  624    0.000304  0.000304  0.000000
..ternals/managers.py:817 <listcomp>  10     0.000017  0.000297  0.000030
../missing.py:537 na_value_for_dtype  9      0.000063  0.000295  0.000033
..c_config.py:433 errstate.__enter__  39     0.000051  0.000289  0.000007
..re/frame.py:6600 DataFrame.groupby  1      0.000011  0.000287  0.000287
..dexes/base.py:5566 RangeIndex.drop  2      0.000018  0.000285  0.000142
..s/blocks.py:319 ObjectBlock._slice  246    0.000281  0.000281  0.000001
..nternals/managers.py:814 copy_func  20     0.000023  0.000279  0.000014
..y.py:518 DataFrameGroupBy.__init__  2      0.000014  0.000276  0.000138
..numpy/core/_dtype.py:24 _kind_name  716    0.000275  0.000275  0.000000
..ay_function__ internals>:2 putmask  14     0.000037  0.000273  0.000020
..mon.py:912 is_datetime64_any_dtype  222    0.000204  0.000270  0.000001
..idators.py:208 validate_bool_kwarg  240    0.000182  0.000269  0.000001
..blocks.py:265 ObjectBlock.mgr_locs  736    0.000267  0.000267  0.000000
..s/core/base.py:796 Series.__iter__  28     0.000103  0.000264  0.000009
..nternals/managers.py:208 <genexpr>  150    0.000085  0.000263  0.000002
..groupby/grouper.py:635 get_grouper  1      0.000032  0.000261  0.000261
..ore/indexes/base.py:653 Index.view  20     0.000035  0.000256  0.000013
..s/core/generic.py:226 Series.attrs  570    0.000256  0.000256  0.000000
..4175 Index._coerce_scalar_to_index  1      0.000007  0.000248  0.000248
..construct_1d_arraylike_from_scalar  18     0.000062  0.000245  0.000014
..ange.py:357 RangeIndex.get_indexer  4      0.000160  0.000244  0.000061
..thms.py:1534 _get_take_nd_function  12     0.000057  0.000242  0.000020
..ges/numpy/core/_methods.py:53 _any  37     0.000039  0.000234  0.000006
..core/nanops.py:197 _maybe_get_mask  20     0.000020  0.000225  0.000011
..y:190 classes_and_not_datetimelike  588    0.000223  0.000223  0.000000
..SingleBlockManager.internal_values  102    0.000142  0.000223  0.000002
..core/generic.py:5721 Series.astype  1      0.000007  0.000222  0.000222
..nc_config.py:438 errstate.__exit__  39     0.000043  0.000221  0.000006
..als/managers.py:1923 _merge_blocks  3      0.000019  0.000221  0.000074
..or.py:75 MetaGenerator.comment_len  1      0.000006  0.000217  0.000217
..string_cleaner.py:19 clean_comment  1      0.000008  0.000209  0.000209
..-packages/tqdm/std.py:340 fp_write  1      0.000007  0.000208  0.000208
..y:51 Flags.allows_duplicate_labels  571    0.000207  0.000207  0.000000
../construction.py:612 is_empty_data  47     0.000062  0.000204  0.000004
..e-packages/tqdm/utils.py:141 inner  2      0.000009  0.000201  0.000100
..es/base.py:3478 RangeIndex.reindex  2      0.000010  0.000189  0.000095
..numpy/core/_asarray.py:221 require  18     0.000074  0.000187  0.000010
..als/blocks.py:347 FloatBlock.dtype  442    0.000186  0.000186  0.000000
..nize/__init__.py:114 word_tokenize  1      0.000003  0.000184  0.000184
..ndexes/base.py:742 RangeIndex.take  4      0.000021  0.000184  0.000046
../numpy_.py:41 PandasDtype.__init__  258    0.000182  0.000182  0.000001
..common.py:1187 needs_i8_conversion  57     0.000070  0.000178  0.000003
..das/core/generic.py:4794 <genexpr>  6      0.000009  0.000178  0.000030
..merictypes.py:569 find_common_type  5      0.000016  0.000176  0.000035
../core/algorithms.py:2055 safe_sort  1      0.000014  0.000175  0.000175
..ore/numerictypes.py:360 issubdtype  41     0.000068  0.000173  0.000004
..s.py:628 SingleBlockManager.astype  1      0.000004  0.000172  0.000172
..dexes/base.py:1764 Index.is_unique  12     0.000094  0.000166  0.000014
..dexes/base.py:4472 Index.identical  3      0.000006  0.000164  0.000055
..re/generic.py:455 _get_axis_number  317    0.000163  0.000163  0.000001
..ernals/managers.py:150 from_blocks  14     0.000021  0.000159  0.000011
..ypes/inference.py:263 is_dict_like  23     0.000052  0.000157  0.000007
..umerictypes.py:545 _can_coerce_all  10     0.000097  0.000154  0.000015
..re/frame.py:1158 DataFrame.__len__  52     0.000051  0.000153  0.000003
..exes/base.py:1839 Index.is_integer  9      0.000030  0.000152  0.000017
..ge.py:395 RangeIndex._shallow_copy  13     0.000031  0.000150  0.000012
..ls/blocks.py:592 FloatBlock.astype  1      0.000015  0.000148  0.000148
..hon3.8/threading.py:540 Event.wait  7      0.000028  0.000147  0.000021
..core/series.py:4307 Series.reindex  1      0.000004  0.000147  0.000147
..rnals/blocks.py:2738 extend_blocks  39     0.000097  0.000144  0.000004
..rs.py:1084 TextFileReader.__exit__  1      0.000002  0.000140  0.000140
..arsers.py:816 TextFileReader.close  1      0.000002  0.000139  0.000139
..y/core/_ufunc_config.py:132 geterr  78     0.000115  0.000138  0.000002
..ternals/managers.py:132 <listcomp>  31     0.000069  0.000136  0.000004
..rsers.py:1982 CParserWrapper.close  1      0.000006  0.000136  0.000136
..nals/construction.py:502 to_arrays  1      0.000004  0.000132  0.000132
..managers.py:253 BlockManager.items  271    0.000129  0.000129  0.000000
..s/base.py:2134 Index._is_all_dates  20     0.000060  0.000128  0.000006
..rsers.py:1414 CParserWrapper.close  1      0.000003  0.000127  0.000127
..onstruction.py:555 _list_to_arrays  1      0.000010  0.000126  0.000126
..as/io/common.py:81 IOHandles.close  1      0.000005  0.000124  0.000124
..core/dtypes/cast.py:1563 <genexpr>  16     0.000010  0.000123  0.000008
..ore/generic.py:339 _validate_dtype  24     0.000027  0.000121  0.000005
..y:681 BlockManager.is_consolidated  27     0.000023  0.000121  0.000004
..ray_function__ internals>:2 delete  4      0.000007  0.000121  0.000030
..re/indexes/base.py:1232 Index.name  282    0.000119  0.000119  0.000000
..e/indexes/range.py:133 _simple_new  10     0.000032  0.000117  0.000012
..s.py:1611 SingleBlockManager.index  246    0.000117  0.000117  0.000000
..nagers.py:173 BlockManager.blklocs  287    0.000117  0.000117  0.000000
..ore/dtypes/common.py:1304 <lambda>  248    0.000117  0.000117  0.000000
..ops/array_ops.py:194 comparison_op  2      0.000014  0.000117  0.000058
../algorithms.py:496 factorize_array  1      0.000006  0.000116  0.000116
..xes/range.py:474 RangeIndex.equals  10     0.000013  0.000108  0.000011
...py:1130 is_datetimelike_v_numeric  2      0.000004  0.000107  0.000053
..andas/core/algorithms.py:1570 take  4      0.000012  0.000106  0.000027
..:1521 DataFrameGroupBy.__getitem__  1      0.000004  0.000105  0.000105
..umpy/core/fromnumeric.py:3075 ndim  247    0.000105  0.000105  0.000000
..y/lib/function_base.py:4236 delete  4      0.000056  0.000104  0.000026
..ction.py:713 _convert_object_array  1      0.000001  0.000103  0.000103
../groupby/generic.py:444 _get_index  1      0.000004  0.000103  0.000103
..als/construction.py:736 <listcomp>  1      0.000002  0.000102  0.000102
../python3.8/typing.py:1822 new_type  321    0.000102  0.000102  0.000000
..y:253 DataFrameGroupBy.__getitem__  1      0.000005  0.000101  0.000101
..ernals/construction.py:730 convert  2      0.000005  0.000100  0.000050
..89 BlockManager._consolidate_check  18     0.000045  0.000098  0.000005
..tool/wlist_utils.py:9 get_mean_std  278    0.000096  0.000096  0.000000
..ls/blocks.py:365 FloatBlock.delete  1      0.000006  0.000096  0.000096
..re/numerictypes.py:286 issubclass_  82     0.000067  0.000095  0.000001
..py:3830 DataFrame._sanitize_column  2      0.000016  0.000094  0.000047
...8/threading.py:270 Condition.wait  7      0.000048  0.000094  0.000013
..core/algorithms.py:73 _ensure_data  2      0.000011  0.000092  0.000046
..enize/__init__.py:96 sent_tokenize  1      0.000007  0.000092  0.000092
..rnals/managers.py:1566 from_blocks  19     0.000043  0.000092  0.000005
..okenize/__init__.py:130 <listcomp>  1      0.000003  0.000089  0.000089
../common.py:355 is_datetime64_dtype  36     0.000049  0.000089  0.000002
...py:1537 DataFrameGroupBy._gotitem  1      0.000005  0.000088  0.000088
..mon.py:210 _get_filepath_or_buffer  1      0.000012  0.000088  0.000088
..s/core/indexes/range.py:85 __new__  3      0.000019  0.000087  0.000029
../series.py:393 Series._constructor  271    0.000087  0.000087  0.000000
...py:106 NLTKWordTokenizer.tokenize  1      0.000017  0.000086  0.000086
..pes/cast.py:698 _ensure_dtype_type  11     0.000017  0.000083  0.000008
..ng.py:465 _array_equivalent_object  11     0.000037  0.000083  0.000008
..omnumeric.py:3071 _ndim_dispatcher  247    0.000082  0.000082  0.000000
..ist.py:26 get_commentlevel_headers  1      0.000080  0.000080  0.000080
..446 DataFrame._maybe_update_cacher  12     0.000029  0.000079  0.000007
..pandas/core/nanops.py:64 <genexpr>  40     0.000037  0.000076  0.000002
..re/generic.py:469 Series._get_axis  44     0.000055  0.000074  0.000002
..ges/numpy/core/_methods.py:45 _sum  10     0.000009  0.000073  0.000007
../indexes/base.py:574 Index._engine  13     0.000033  0.000072  0.000006
..re/algorithms.py:282 get_data_algo  1      0.000003  0.000071  0.000071
..indexes/base.py:4070 Index._values  142    0.000056  0.000071  0.000000
../ops.py:959 SeriesSplitter.slabels  1      0.000003  0.000071  0.000071
..nternals/managers.py:1911 <lambda>  8      0.000007  0.000070  0.000009
..ops.py:964 SeriesSplitter.sort_idx  1      0.000003  0.000068  0.000068
..generic.py:1789 DataFrame.__iter__  7      0.000013  0.000067  0.000010
..taset_wlist.py:12 get_glob_headers  1      0.000066  0.000066  0.000066
..dexes/base.py:1239 RangeIndex.name  10     0.000016  0.000066  0.000007
..by/ops.py:990 SeriesSplitter._chop  1      0.000005  0.000065  0.000065
..ting.py:566 get_group_index_sorter  1      0.000062  0.000065  0.000065
..re/series.py:915 Series._get_value  5      0.000012  0.000065  0.000013
..y_function__ internals>:2 moveaxis  2      0.000005  0.000065  0.000032
..xes/base.py:5513 RangeIndex.delete  2      0.000004  0.000064  0.000032
..py:202 FloatBlock._consolidate_key  8      0.000015  0.000063  0.000008
